id,province_code,province_en_name,province,area_name,area_name_slug
2576,BAS,basra,البصرة,حي العباس,BAS2576
2577,BAS,basra,البصرة,شارع البيضان,BAS2577
2578,BAS,basra,البصرة,مطار البصرة,BAS2578
2579,BAS,basra,البصرة,حي الخليج العربي,BAS2579
2580,BAS,basra,البصرة,السراجي,BAS2580
2581,BAS,basra,البصرة,الشعلة,BAS2581
2582,BAS,basra,البصرة,حي الانتصار,BAS2582
2583,BAS,basra,البصرة,عويسيان,BAS2583
2584,BAS,basra,البصرة,حي الاندلس,BAS2584
2585,BAS,basra,البصرة,النشوة,BAS2585
2586,BAS,basra,البصرة,الجنينة,BAS2586
2587,BAS,basra,البصرة,الضويهرات,BAS2587
2588,BAS,basra,البصرة,شارع الميثاق,BAS2588
2589,BAS,basra,البصرة,شارع الشلامجة,BAS2589
2590,BAS,basra,البصرة,المشراق الجديد,BAS2590
2591,BAS,basra,البصرة,حي المعلمين,BAS2591
2592,BAS,basra,البصرة,الرباط,BAS2592
2593,BAS,basra,البصرة,ناحية الامام الصادق,BAS2593
2594,BAS,basra,البصرة,كازينو لبنان,BAS2594
2595,BAS,basra,البصرة,الاصمعي الجديد,BAS2595
2596,BAS,basra,البصرة,حي الغدير,BAS2596
2597,BAS,basra,البصرة,القصور الرئاسية,BAS2597
2598,BAS,basra,البصرة,حي الامام الحسن,BAS2598
2599,BAS,basra,البصرة,الطوبة والنخيلة,BAS2599
2600,BAS,basra,البصرة,قضاء خاص خميسة,BAS2600
2601,BAS,basra,البصرة,المربد الجديد,BAS2601
2602,BAS,basra,البصرة,حي القائم,BAS2602
2603,BAS,basra,البصرة,حي السيمر,BAS2603
2604,BAS,basra,البصرة,الشمشومية,BAS2604
2605,BAS,basra,البصرة,حي المدراء,BAS2605
2606,BAS,basra,البصرة,المربد القديمة,BAS2606
2607,BAS,basra,البصرة,حي القدس,BAS2607
2608,BAS,basra,البصرة,حي الرضا,BAS2608
2609,BAS,basra,البصرة,الهندية,BAS2609
2610,BAS,basra,البصرة,دور المطار,BAS2610
2611,BAS,basra,البصرة,حي العدل,BAS2611
2612,BAS,basra,البصرة,حي العسكري,BAS2612
2613,BAS,basra,البصرة,النجمي,BAS2613
2614,BAS,basra,البصرة,ناحية الثغر,BAS2614
2615,BAS,basra,البصرة,الرحمانية,BAS2615
2616,BAS,basra,البصرة,حي السلام,BAS2616
2617,BAS,basra,البصرة,حي الاساتذة,BAS2617
2618,BAS,basra,البصرة,الداوودية,BAS2618
2619,BAS,basra,البصرة,الصريفه,BAS2619
2620,BAS,basra,البصرة,الاديبية,BAS2620
2621,BAS,basra,البصرة,دور الشؤون,BAS2621
2622,BAS,basra,البصرة,الاصمعي القديم,BAS2622
2623,BAS,basra,البصرة,الخيسات,BAS2623
2624,BAS,basra,البصرة,غير محدد,other
2625,BAS,basra,البصرة,مول شنشل,BAS2625
2626,BAS,basra,البصرة,جامعة البصرة,BAS2626
2627,BAS,basra,البصرة,ساحة الطيران,BAS2627
2628,BAS,basra,البصرة,خربطلية,BAS2628
2629,BAS,basra,البصرة,اللجنة الاولمبية,BAS2629
2630,BAS,basra,البصرة,حي الاطباء,BAS2630
2631,BAS,basra,البصرة,شارع الاستقلال,BAS2631
2632,BAS,basra,البصرة,شارع الجنابي,BAS2632
2633,AMA,maysan,العمارة ميسان,العمارة,AMA2633
2634,AMA,maysan,العمارة ميسان,كميت,AMA2634
2635,AMA,maysan,العمارة ميسان,الكحلاء,AMA2635
2636,AMA,maysan,العمارة ميسان,المشرح,AMA2636
2637,AMA,maysan,العمارة ميسان,بني هاشم,AMA2637
2638,AMA,maysan,العمارة ميسان,علي الغربي,AMA2638
2639,AMA,maysan,العمارة ميسان,علي الشرقي,AMA2639
2640,AMA,maysan,العمارة ميسان,المجر,AMA2640
2641,AMA,maysan,العمارة ميسان,الخير,AMA2641
2642,AMA,maysan,العمارة ميسان,المجر الكبير,AMA2642
2643,AMA,maysan,العمارة ميسان,ناحية العدل,AMA2643
2644,AMA,maysan,العمارة ميسان,قلعة صالح,AMA2644
2645,AMA,maysan,العمارة ميسان,العزير,AMA2645
2646,AMA,maysan,العمارة ميسان,الميمونة,AMA2646
2647,AMA,maysan,العمارة ميسان,ناحية السلام,AMA2647
2648,AMA,maysan,العمارة ميسان,ناحية سيد احمد الرفاعي,AMA2648
2649,AMA,maysan,العمارة ميسان,حي المصطفى,AMA2649
2650,AMA,maysan,العمارة ميسان,الجمعيات,AMA2650
2651,AMA,maysan,العمارة ميسان,نهاوند,AMA2651
2652,AMA,maysan,العمارة ميسان,حي الشهداء,AMA2652
2653,AMA,maysan,العمارة ميسان,حي المعلمين جديد,AMA2653
2654,AMA,maysan,العمارة ميسان,مغربة,AMA2654
2655,AMA,maysan,العمارة ميسان,حي الصحفيين,AMA2655
2656,AMA,maysan,العمارة ميسان,العرضات,AMA2656
2657,AMA,maysan,العمارة ميسان,حي الربيع,AMA2657
2658,AMA,maysan,العمارة ميسان,دبيسات,AMA2658
2659,AMA,maysan,العمارة ميسان,حي الرفاق,AMA2659
2660,AMA,maysan,العمارة ميسان,القادسية,AMA2660
2661,AMA,maysan,العمارة ميسان,المجبس,AMA2661
2662,AMA,maysan,العمارة ميسان,الماجدية,AMA2662
2663,AMA,maysan,العمارة ميسان,سيد عاشور,AMA2663
2664,AMA,maysan,العمارة ميسان,سيد جميل,AMA2664
2665,AMA,maysan,العمارة ميسان,حي المتنزه,AMA2665
2666,AMA,maysan,العمارة ميسان,حي الحسين القديم,AMA2666
2667,AMA,maysan,العمارة ميسان,ساحة الطلاب,AMA2667
2668,AMA,maysan,العمارة ميسان,السوق الكبير,AMA2668
2669,AMA,maysan,العمارة ميسان,شارع بغداد,AMA2669
2670,AMA,maysan,العمارة ميسان,الكورنيش الجديد,AMA2670
2671,AMA,maysan,العمارة ميسان,الجديدة,AMA2671
2672,AMA,maysan,العمارة ميسان,السرية,AMA2672
2673,AMA,maysan,العمارة ميسان,السراي,AMA2673
2674,AMA,maysan,العمارة ميسان,شارع دجلة,AMA2674
2675,AMA,maysan,العمارة ميسان,حي الحسين الجديد,AMA2675
2676,AMA,maysan,العمارة ميسان,حي الحسن العسكري,AMA2676
2677,AMA,maysan,العمارة ميسان,حي الجامعة,AMA2677
2678,AMA,maysan,العمارة ميسان,شقق المعهد,AMA2678
2679,AMA,maysan,العمارة ميسان,المدثرة,AMA2679
2680,AMA,maysan,العمارة ميسان,دور النفط,AMA2680
2681,AMA,maysan,العمارة ميسان,منطقة الزهراء,AMA2681
2682,AMA,maysan,العمارة ميسان,منطقة الحرية,AMA2682
2683,AMA,maysan,العمارة ميسان,سدة دور النفط,AMA2683
2684,AMA,maysan,العمارة ميسان,عواشة,AMA2684
2685,AMA,maysan,العمارة ميسان,شبانة,AMA2685
2686,AMA,maysan,العمارة ميسان,حي القاهرة الاولى,AMA2686
2687,AMA,maysan,العمارة ميسان,حي القاهرة الثانية,AMA2687
2688,AMA,maysan,العمارة ميسان,حميات,AMA2688
2689,AMA,maysan,العمارة ميسان,منطقة زيوت,AMA2689
2690,AMA,maysan,العمارة ميسان,الاسكان,AMA2690
2691,AMA,maysan,العمارة ميسان,حي المعلمين القديم,AMA2691
2692,AMA,maysan,العمارة ميسان,حي الرسالة,AMA2692
2693,AMA,maysan,العمارة ميسان,الوحدة الميكانيكية,AMA2693
2694,AMA,maysan,العمارة ميسان,ابو رمانة,AMA2694
2695,AMA,maysan,العمارة ميسان,الحولي الالف دار,AMA2695
2696,AMA,maysan,العمارة ميسان,دور مجلس المحافظة,AMA2696
2697,AMA,maysan,العمارة ميسان,حي النداء,AMA2697
2698,AMA,maysan,العمارة ميسان,منطقة الدفاس,AMA2698
2699,AMA,maysan,العمارة ميسان,حي الفاطمية,AMA2699
2700,AMA,maysan,العمارة ميسان,حي الشرطة,AMA2700
2701,AMA,maysan,العمارة ميسان,العمارات الجدد,AMA2701
2702,AMA,maysan,العمارة ميسان,العمارات الملح,AMA2702
2703,AMA,maysan,العمارة ميسان,تقاطع الساعة,AMA2703
2704,AMA,maysan,العمارة ميسان,حي الخضراء,AMA2704
2705,AMA,maysan,العمارة ميسان,قطاع 30,AMA2705
2706,AMA,maysan,العمارة ميسان,قطاع 28,AMA2706
2707,AMA,maysan,العمارة ميسان,الكفاءات,AMA2707
2708,AMA,maysan,العمارة ميسان,منطقة حجي عبد,AMA2708
2709,AMA,maysan,العمارة ميسان,البتيرة,AMA2709
2710,AMA,maysan,العمارة ميسان,المزبانية,AMA2710
2711,AMA,maysan,العمارة ميسان,نهر سعد,AMA2711
2712,AMA,maysan,العمارة ميسان,شارع اربع سايدات,AMA2712
2713,AMA,maysan,العمارة ميسان,حي الامام موسى الكاظم,AMA2713
2714,AMA,maysan,العمارة ميسان,حي العسكري,AMA2714
2715,AMA,maysan,العمارة ميسان,ناحية نبي الله العزيز,AMA2715
2716,AMA,maysan,العمارة ميسان,حي العامل,AMA2716
2717,AMA,maysan,العمارة ميسان,الشبانة,AMA2717
2718,AMA,maysan,العمارة ميسان,حي الجوادين,AMA2718
2719,AMA,maysan,العمارة ميسان,حي القطاع,AMA2719
2720,AMA,maysan,العمارة ميسان,حي الثورة,AMA2720
2721,AMA,maysan,العمارة ميسان,حي الغدير,AMA2721
2722,AMA,maysan,العمارة ميسان,حي الصادق,AMA2722
2723,AMA,maysan,العمارة ميسان,حي 15 شعبان,AMA2723
2724,AMA,maysan,العمارة ميسان,الوحدة,AMA2724
2725,AMA,maysan,العمارة ميسان,حي الجهاد,AMA2725
2726,AMA,maysan,العمارة ميسان,حي السجاد,AMA2726
2727,AMA,maysan,العمارة ميسان,كصيبه,AMA2727
2728,AMA,maysan,العمارة ميسان,حي الاساتذة,AMA2728
2729,AMA,maysan,العمارة ميسان,حي المحمودية,AMA2729
2730,AMA,maysan,العمارة ميسان,ابو شطيب,AMA2730
2731,AMA,maysan,العمارة ميسان,الشيشان,AMA2731
2732,AMA,maysan,العمارة ميسان,حي الصدر,AMA2732
2733,AMA,maysan,العمارة ميسان,العوفية,AMA2733
2734,AMA,maysan,العمارة ميسان,حي الامام الصادق,AMA2734
2735,AMA,maysan,العمارة ميسان,حي الكرامة,AMA2735
2736,AMA,maysan,العمارة ميسان,حي الرحمة,AMA2736
2737,AMA,maysan,العمارة ميسان,حي السياسين,AMA2737
2738,AMA,maysan,العمارة ميسان,حي الخليج,AMA2738
2739,AMA,maysan,العمارة ميسان,ام غربة,AMA2739
2740,AMA,maysan,العمارة ميسان,ابو سبع,AMA2740
2741,AMA,maysan,العمارة ميسان,الطبر,AMA2741
2742,AMA,maysan,العمارة ميسان,سوق زبيد,AMA2742
2743,AMA,maysan,العمارة ميسان,العبجيه,AMA2743
2744,AMA,maysan,العمارة ميسان,الروابه,AMA2744
2745,AMA,maysan,العمارة ميسان,الحي السكني,AMA2745
2746,AMA,maysan,العمارة ميسان,غير محدد,other
2747,AMA,maysan,العمارة ميسان,كلية التربية الاساسية,AMA2747
2748,AMA,maysan,العمارة ميسان,مؤسسة السجناء,AMA2748
2749,SAH,saladin,صلاح الدين,تكريت,SAH2749
2750,SAH,saladin,صلاح الدين,سامراء,SAH2750
2751,SAH,saladin,صلاح الدين,الطيوب,SAH2751
2752,SAH,saladin,صلاح الدين,الجالسية,SAH2752
2753,SAH,saladin,صلاح الدين,الاسحاقي,SAH2753
2754,SAH,saladin,صلاح الدين,قلعة مفرق سامراء,SAH2754
2755,SAH,saladin,صلاح الدين,بلد,SAH2755
2756,SAH,saladin,صلاح الدين,الضلوعية,SAH2756
2757,SAH,saladin,صلاح الدين,الحردانية,SAH2757
2758,SAH,saladin,صلاح الدين,المعتصم,SAH2758
2759,SAH,saladin,صلاح الدين,الدجيل,SAH2759
2760,SAH,saladin,صلاح الدين,دور قاعدة البكر,SAH2760
2761,SAH,saladin,صلاح الدين,مجمع الدور السكني,SAH2761
2762,SAH,saladin,صلاح الدين,الحاتمية,SAH2762
2763,SAH,saladin,صلاح الدين,البو عجيل,SAH2763
2764,SAH,saladin,صلاح الدين,الدور,SAH2764
2765,SAH,saladin,صلاح الدين,الدبسة,SAH2765
2766,SAH,saladin,صلاح الدين,العلم,SAH2766
2767,SAH,saladin,صلاح الدين,سمرة,SAH2767
2768,SAH,saladin,صلاح الدين,مكحول,SAH2768
2769,SAH,saladin,صلاح الدين,مسحك,SAH2769
2770,SAH,saladin,صلاح الدين,الزوية,SAH2770
2771,SAH,saladin,صلاح الدين,الشرقاط,SAH2771
2772,SAH,saladin,صلاح الدين,مصفى بيجي,SAH2772
2773,SAH,saladin,صلاح الدين,بيجي,SAH2773
2774,SAH,saladin,صلاح الدين,الجامعة,SAH2774
2775,SAH,saladin,صلاح الدين,الحجاج,SAH2775
2776,SAH,saladin,صلاح الدين,البو طعمة,SAH2776
2777,SAH,saladin,صلاح الدين,طريق بيجي,SAH2777
2778,SAH,saladin,صلاح الدين,الناعمة,SAH2778
2779,SAH,saladin,صلاح الدين,حي الزهور,SAH2779
2780,SAH,saladin,صلاح الدين,طريق بيجي تكريت,SAH2780
2781,SAH,saladin,صلاح الدين,حي المعلمين,SAH2781
2782,SAH,saladin,صلاح الدين,الحويش,SAH2782
2783,SAH,saladin,صلاح الدين,قرية الشيخ علي,SAH2783
2784,SAH,saladin,صلاح الدين,الخضرانية,SAH2784
2785,SAH,saladin,صلاح الدين,ناحية حمرين,SAH2785
2786,SAH,saladin,صلاح الدين,ناحية الصينية,SAH2786
2787,SAH,saladin,صلاح الدين,ناحية يثرب,SAH2787
2788,SAH,saladin,صلاح الدين,مكيشيفه,SAH2788
2789,SAH,saladin,صلاح الدين,قاعدة سبايكر,SAH2789
2790,SAH,saladin,صلاح الدين,البو هيازع,SAH2790
2791,SAH,saladin,صلاح الدين,الزلاية,SAH2791
2792,SAH,saladin,صلاح الدين,العوجه,SAH2792
2793,SAH,saladin,صلاح الدين,عوينات,SAH2793
2794,SAH,saladin,صلاح الدين,غير محدد,other
2795,SAH,saladin,صلاح الدين,مستشفى العسكري,SAH2795
2796,SAH,saladin,صلاح الدين,القادسية,SAH2796
2797,ANB,anbar,الانبار رمادي,ناحية الفرات,ANB2797
2798,ANB,anbar,الانبار رمادي,المحمدي,ANB2798
2799,ANB,anbar,الانبار رمادي,كبيسة,ANB2799
2800,ANB,anbar,الانبار رمادي,هيت,ANB2800
2801,ANB,anbar,الانبار رمادي,البغدادي,ANB2801
2802,ANB,anbar,الانبار رمادي,حديثة,ANB2802
2803,ANB,anbar,الانبار رمادي,بروانة,ANB2803
2804,ANB,anbar,الانبار رمادي,الحقلانية,ANB2804
2805,ANB,anbar,الانبار رمادي,ابو طيبان,ANB2805
2806,ANB,anbar,الانبار رمادي,الدولاب,ANB2806
2807,ANB,anbar,الانبار رمادي,الفلوجة,ANB2807
2808,ANB,anbar,الانبار رمادي,الصقلاوية,ANB2808
2809,ANB,anbar,الانبار رمادي,عامرية الفلوجة,ANB2809
2810,ANB,anbar,الانبار رمادي,النساف,ANB2810
2811,ANB,anbar,الانبار رمادي,الفلاحات,ANB2811
2812,ANB,anbar,الانبار رمادي,الحلابسة,ANB2812
2813,ANB,anbar,الانبار رمادي,الصوفية,ANB2813
2814,ANB,anbar,الانبار رمادي,جزيرة الرمادي,ANB2814
2815,ANB,anbar,الانبار رمادي,القادسية الاولى,ANB2815
2816,ANB,anbar,الانبار رمادي,القادسية الثانية,ANB2816
2817,ANB,anbar,الانبار رمادي,5 كيلو,ANB2817
2818,ANB,anbar,الانبار رمادي,7 كيلو,ANB2818
2819,ANB,anbar,الانبار رمادي,حي الاندلس,ANB2819
2820,ANB,anbar,الانبار رمادي,القطانة,ANB2820
2821,ANB,anbar,الانبار رمادي,حي العادي,ANB2821
2822,ANB,anbar,الانبار رمادي,الشركة,ANB2822
2823,ANB,anbar,الانبار رمادي,الثيلة,ANB2823
2824,ANB,anbar,الانبار رمادي,حي الضباط,ANB2824
2825,ANB,anbar,الانبار رمادي,الزراعة,ANB2825
2826,ANB,anbar,الانبار رمادي,عنة,ANB2826
2827,ANB,anbar,الانبار رمادي,راوة,ANB2827
2828,ANB,anbar,الانبار رمادي,القائم,ANB2828
2829,ANB,anbar,الانبار رمادي,الرطبة,ANB2829
2830,ANB,anbar,الانبار رمادي,الزوية,ANB2830
2831,ANB,anbar,الانبار رمادي,الكرمة,ANB2831
2832,ANB,anbar,الانبار رمادي,التاميم,ANB2832
2833,ANB,anbar,الانبار رمادي,الجمعية,ANB2833
2834,ANB,anbar,الانبار رمادي,شارع 40,ANB2834
2835,ANB,anbar,الانبار رمادي,شارع 17,ANB2835
2836,ANB,anbar,الانبار رمادي,حي المعلمين,ANB2836
2837,ANB,anbar,الانبار رمادي,الاسكان,ANB2837
2838,ANB,anbar,الانبار رمادي,شارع 60,ANB2838
2839,ANB,anbar,الانبار رمادي,سيطرة الصقور,ANB2839
2840,ANB,anbar,الانبار رمادي,البو عساف,ANB2840
2841,ANB,anbar,الانبار رمادي,جويبة,ANB2841
2842,ANB,anbar,الانبار رمادي,الحبانية,ANB2842
2843,ANB,anbar,الانبار رمادي,الرمادي,ANB2843
2844,ANB,anbar,الانبار رمادي,ناحية العبيدي,ANB2844
2845,ANB,anbar,الانبار رمادي,عانة,ANB2845
2846,ANB,anbar,الانبار رمادي,شارع 30,ANB2846
2847,ANB,anbar,الانبار رمادي,نغماتي,ANB2847
2848,ANB,anbar,الانبار رمادي,الخالدية,ANB2848
2849,ANB,anbar,الانبار رمادي,35 كيلو,ANB2849
2850,ANB,anbar,الانبار رمادي,حصيبة الشرقية,ANB2850
2851,ANB,anbar,الانبار رمادي,ناحية الوليد,ANB2851
2852,ANB,anbar,الانبار رمادي,طريق المدينة السياحية,ANB2852
2853,ANB,anbar,الانبار رمادي,زنكورة,ANB2853
2854,ANB,anbar,الانبار رمادي,الحامضية,ANB2854
2855,ANB,anbar,الانبار رمادي,الملعب,ANB2855
2856,ANB,anbar,الانبار رمادي,قرية الصكار - شرق الرطبة -,ANB2856
2857,ANB,anbar,الانبار رمادي,الحصيوات / الرمادي,ANB2857
2858,ANB,anbar,الانبار رمادي,النخيب,ANB2858
2859,ANB,anbar,الانبار رمادي,القرية العصرية,ANB2859
2860,ANB,anbar,الانبار رمادي,الشيخ عامر,ANB2860
2861,ANB,anbar,الانبار رمادي,حصيبة الغربية,ANB2861
2862,ANB,anbar,الانبار رمادي,الثرثار,ANB2862
2863,ANB,anbar,الانبار رمادي,بزيبز,ANB2863
2864,ANB,anbar,الانبار رمادي,غير محدد,other
2865,ANB,anbar,الانبار رمادي,جامعة الانبار,ANB2865
2866,ANB,anbar,الانبار رمادي,حي الجمهوري,ANB2866
2867,ANB,anbar,الانبار رمادي,الورار,ANB2867
2868,ANB,anbar,الانبار رمادي,شارع البريد,ANB2868
2869,ANB,anbar,الانبار رمادي,سجارية,ANB2869
2870,ANB,anbar,الانبار رمادي,جزيرة الخالدية,ANB2870
2871,NAS,zeeqar,الناصرية ذي قار,الرفاعي,NAS2871
2872,NAS,zeeqar,الناصرية ذي قار,قلعة سكر,NAS2872
2873,NAS,zeeqar,الناصرية ذي قار,نصر,NAS2873
2874,NAS,zeeqar,الناصرية ذي قار,الفجر,NAS2874
2875,NAS,zeeqar,الناصرية ذي قار,الشطرة,NAS2875
2876,NAS,zeeqar,الناصرية ذي قار,دواية,NAS2876
2877,NAS,zeeqar,الناصرية ذي قار,الغراف,NAS2877
2878,NAS,zeeqar,الناصرية ذي قار,الجبايش,NAS2878
2879,NAS,zeeqar,الناصرية ذي قار,الفهود,NAS2879
2880,NAS,zeeqar,الناصرية ذي قار,الاصلاح,NAS2880
2881,NAS,zeeqar,الناصرية ذي قار,المنار,NAS2881
2882,NAS,zeeqar,الناصرية ذي قار,الحمار,NAS2882
2883,NAS,zeeqar,الناصرية ذي قار,السجن الاصلاحي,NAS2883
2884,NAS,zeeqar,الناصرية ذي قار,سيد دخيل,NAS2884
2885,NAS,zeeqar,الناصرية ذي قار,سوق الشيوخ,NAS2885
2886,NAS,zeeqar,الناصرية ذي قار,كرمة بني سعيد,NAS2886
2887,NAS,zeeqar,الناصرية ذي قار,الكعيكة,NAS2887
2888,NAS,zeeqar,الناصرية ذي قار,الطار,NAS2888
2889,NAS,zeeqar,الناصرية ذي قار,الفضلية,NAS2889
2890,NAS,zeeqar,الناصرية ذي قار,البطحة,NAS2890
2891,NAS,zeeqar,الناصرية ذي قار,الحبوبي,NAS2891
2892,NAS,zeeqar,الناصرية ذي قار,الادارة المحلية,NAS2892
2893,NAS,zeeqar,الناصرية ذي قار,حي سومر,NAS2893
2894,NAS,zeeqar,الناصرية ذي قار,منطقة 400 دار,NAS2894
2895,NAS,zeeqar,الناصرية ذي قار,حي اريدو,NAS2895
2896,NAS,zeeqar,الناصرية ذي قار,حي التضحية,NAS2896
2897,NAS,zeeqar,الناصرية ذي قار,حي الفداء,NAS2897
2898,NAS,zeeqar,الناصرية ذي قار,حي الرحمة,NAS2898
2899,NAS,zeeqar,الناصرية ذي قار,الحي العسكري,NAS2899
2900,NAS,zeeqar,الناصرية ذي قار,الشرقية,NAS2900
2901,NAS,zeeqar,الناصرية ذي قار,الزهراء,NAS2901
2902,NAS,zeeqar,الناصرية ذي قار,الموحية,NAS2902
2903,NAS,zeeqar,الناصرية ذي قار,الشيباني,NAS2903
2904,NAS,zeeqar,الناصرية ذي قار,صوب الشامية,NAS2904
2905,NAS,zeeqar,الناصرية ذي قار,حي المتنزه,NAS2905
2906,NAS,zeeqar,الناصرية ذي قار,المنصورية,NAS2906
2907,NAS,zeeqar,الناصرية ذي قار,الشموخ,NAS2907
2908,NAS,zeeqar,الناصرية ذي قار,الاسكان القديم,NAS2908
2909,NAS,zeeqar,الناصرية ذي قار,الاسكان الصناعي,NAS2909
2910,NAS,zeeqar,الناصرية ذي قار,السكك,NAS2910
2911,NAS,zeeqar,الناصرية ذي قار,العمارات السكنية,NAS2911
2912,NAS,zeeqar,الناصرية ذي قار,حي الرسول,NAS2912
2913,NAS,zeeqar,الناصرية ذي قار,حي الروسي,NAS2913
2914,NAS,zeeqar,الناصرية ذي قار,الطاقة,NAS2914
2915,NAS,zeeqar,الناصرية ذي قار,قاعدة الامام علي,NAS2915
2916,NAS,zeeqar,الناصرية ذي قار,حي الامير,NAS2916
2917,NAS,zeeqar,الناصرية ذي قار,العكر,NAS2917
2918,NAS,zeeqar,الناصرية ذي قار,الثورة,NAS2918
2919,NAS,zeeqar,الناصرية ذي قار,العرجة,NAS2919
2920,NAS,zeeqar,الناصرية ذي قار,المهيدية,NAS2920
2921,NAS,zeeqar,الناصرية ذي قار,حي اور,NAS2921
2922,NAS,zeeqar,الناصرية ذي قار,المدينة,NAS2922
2923,NAS,zeeqar,الناصرية ذي قار,شارع 30,NAS2923
2924,NAS,zeeqar,الناصرية ذي قار,التضحية,NAS2924
2925,NAS,zeeqar,الناصرية ذي قار,الفداء,NAS2925
2926,NAS,zeeqar,الناصرية ذي قار,السيدناوية,NAS2926
2927,NAS,zeeqar,الناصرية ذي قار,ناحية اور,NAS2927
2928,NAS,zeeqar,الناصرية ذي قار,حي الزهراء,NAS2928
2929,NAS,zeeqar,الناصرية ذي قار,حي الحكيم,NAS2929
2930,NAS,zeeqar,الناصرية ذي قار,قرب العلوة,NAS2930
2931,NAS,zeeqar,الناصرية ذي قار,الصالحية,NAS2931
2932,NAS,zeeqar,الناصرية ذي قار,ابراهيم الخليل,NAS2932
2933,NAS,zeeqar,الناصرية ذي قار,شارع 20,NAS2933
2934,NAS,zeeqar,الناصرية ذي قار,حي الجامعة,NAS2934
2935,NAS,zeeqar,الناصرية ذي قار,جامعة ذي قار,NAS2935
2936,NAS,zeeqar,الناصرية ذي قار,الشهداء,NAS2936
2937,NAS,zeeqar,الناصرية ذي قار,سومر,NAS2937
2938,NAS,zeeqar,الناصرية ذي قار,حي الرافدين,NAS2938
2939,NAS,zeeqar,الناصرية ذي قار,حي الحسين,NAS2939
2940,NAS,zeeqar,الناصرية ذي قار,شركة اور,NAS2940
2941,NAS,zeeqar,الناصرية ذي قار,دور الالمنيوم,NAS2941
2942,NAS,zeeqar,الناصرية ذي قار,القابلوات,NAS2942
2943,NAS,zeeqar,الناصرية ذي قار,شارع بغداد,NAS2943
2944,NAS,zeeqar,الناصرية ذي قار,الشعلة,NAS2944
2945,NAS,zeeqar,الناصرية ذي قار,مدينة الصدر,NAS2945
2946,NAS,zeeqar,الناصرية ذي قار,حي المعلمين,NAS2946
2947,NAS,zeeqar,الناصرية ذي قار,الناصرية,NAS2947
2948,NAS,zeeqar,الناصرية ذي قار,طريق الناصرية غراف,NAS2948
2949,NAS,zeeqar,الناصرية ذي قار,الطليعة,NAS2949
2950,NAS,zeeqar,الناصرية ذي قار,حي البشائر,NAS2950
2951,NAS,zeeqar,الناصرية ذي قار,ناحية النصر,NAS2951
2952,NAS,zeeqar,الناصرية ذي قار,النصر,NAS2952
2953,NAS,zeeqar,الناصرية ذي قار,مدخل الفضائية,NAS2953
2954,NAS,zeeqar,الناصرية ذي قار,الشمامرة,NAS2954
2955,NAS,zeeqar,الناصرية ذي قار,منطقة الزاوية,NAS2955
2956,NAS,zeeqar,الناصرية ذي قار,حي الشهداء,NAS2956
2957,NAS,zeeqar,الناصرية ذي قار,الزيرج البحوالة,NAS2957
2958,NAS,zeeqar,الناصرية ذي قار,البطحاء,NAS2958
2959,NAS,zeeqar,الناصرية ذي قار,الحسينية,NAS2959
2960,NAS,zeeqar,الناصرية ذي قار,حي البكر,NAS2960
2961,NAS,zeeqar,الناصرية ذي قار,شارع النبي ابراهيم,NAS2961
2962,NAS,zeeqar,الناصرية ذي قار,شارع السفينة,NAS2962
2963,NAS,zeeqar,الناصرية ذي قار,منطقة الصابئة,NAS2963
2964,NAS,zeeqar,الناصرية ذي قار,الفريحي,NAS2964
2965,NAS,zeeqar,الناصرية ذي قار,الشوفة,NAS2965
2966,NAS,zeeqar,الناصرية ذي قار,شارع المحكمة الجديدة,NAS2966
2967,NAS,zeeqar,الناصرية ذي قار,الحي الصناعي,NAS2967
2968,NAS,zeeqar,الناصرية ذي قار,السايح,NAS2968
2969,NAS,zeeqar,الناصرية ذي قار,حي التحرير,NAS2969
2970,NAS,zeeqar,الناصرية ذي قار,الطلاحبة,NAS2970
2971,NAS,zeeqar,الناصرية ذي قار,القرية العصرية,NAS2971
2972,NAS,zeeqar,الناصرية ذي قار,الامام شريف,NAS2972
2973,NAS,zeeqar,الناصرية ذي قار,غير محدد,other
2974,NAS,zeeqar,الناصرية ذي قار,شارع السبيس,NAS2974
2975,NAS,zeeqar,الناصرية ذي قار,شارع الاخلاص,NAS2975
2976,NAS,zeeqar,الناصرية ذي قار,مجلس المحافظة القديم,NAS2976
2977,NAS,zeeqar,الناصرية ذي قار,مؤسسة السجناء,NAS2977
2978,NAS,zeeqar,الناصرية ذي قار,شارع البريد,NAS2978
2979,NAS,zeeqar,الناصرية ذي قار,الاخلاص,NAS2979
2980,KOT,koot,الكوت واسط,النعمانية,KOT2980
2981,KOT,koot,الكوت واسط,العزيزية,KOT2981
2982,KOT,koot,الكوت واسط,الصويرة,KOT2982
2983,KOT,koot,الكوت واسط,الزبيدية,KOT2983
2984,KOT,koot,الكوت واسط,الكوت,KOT2984
2985,KOT,koot,الكوت واسط,بدرة,KOT2985
2986,KOT,koot,الكوت واسط,الحي,KOT2986
2987,KOT,koot,الكوت واسط,الانوار,KOT2987
2988,KOT,koot,الكوت واسط,الهورة,KOT2988
2989,KOT,koot,الكوت واسط,المشروع,KOT2989
2990,KOT,koot,الكوت واسط,الحوراء,KOT2990
2991,KOT,koot,الكوت واسط,السوق,KOT2991
2992,KOT,koot,الكوت واسط,الفلاحية,KOT2992
